"Data" "Ora" "FlussoImport" "FlussoExport" "Zona"
"555" 2022-01-06 "13" 319 0 "BSP"
"556" 2022-01-06 "13" 170 0 "XAUS"
"557" 2022-01-06 "13" 1438.437 0 "XFRA"
"558" 2022-01-06 "13" 500 0 "XGRE"
"559" 2022-01-06 "14" 335 0 "BSP"
"560" 2022-01-06 "14" 167 0 "XAUS"
"561" 2022-01-06 "14" 1575 0 "XFRA"
"562" 2022-01-06 "14" 500 0 "XGRE"
"563" 2022-01-06 "15" 400 0 "BSP"
"564" 2022-01-06 "15" 205 0 "XAUS"
"565" 2022-01-06 "15" 1505.086 0 "XFRA"
"566" 2022-01-06 "15" 500 0 "XGRE"
"567" 2022-01-06 "16" 489 0 "BSP"
"568" 2022-01-06 "16" 250 0 "XAUS"
"569" 2022-01-06 "16" 127.09 0 "XFRA"
"570" 2022-01-06 "16" 500 0 "XGRE"
"571" 2022-01-06 "17" 248.73 0 "BSP"
"572" 2022-01-06 "17" 0 0 "XAUS"
"573" 2022-01-06 "17" 0 0 "XFRA"
"574" 2022-01-06 "17" 94.581 0 "XGRE"
"575" 2022-01-06 "18" 427.1 0 "BSP"
"576" 2022-01-06 "18" 237.852 0 "XAUS"
"577" 2022-01-06 "18" 0 0 "XFRA"
"578" 2022-01-06 "18" 500 0 "XGRE"
"579" 2022-01-06 "19" 562 0 "BSP"
"580" 2022-01-06 "19" 275 0 "XAUS"
"581" 2022-01-06 "19" 1042.539 0 "XFRA"
"582" 2022-01-06 "19" 500 0 "XGRE"
"583" 2022-01-06 "20" 562 0 "BSP"
"584" 2022-01-06 "20" 275 0 "XAUS"
"585" 2022-01-06 "20" 1610.425 0 "XFRA"
"586" 2022-01-06 "20" 500 0 "XGRE"
"587" 2022-01-06 "21" 562 0 "BSP"
"588" 2022-01-06 "21" 275 0 "XAUS"
"589" 2022-01-06 "21" 1933.111 0 "XFRA"
"590" 2022-01-06 "21" 500 0 "XGRE"
"591" 2022-01-06 "22" 514 0 "BSP"
"592" 2022-01-06 "22" 259 0 "XAUS"
"593" 2022-01-06 "22" 2273.646 0 "XFRA"
"594" 2022-01-06 "22" 500 0 "XGRE"
"595" 2022-01-06 "23" 514 0 "BSP"
"596" 2022-01-06 "23" 259 0 "XAUS"
"597" 2022-01-06 "23" 2440 0 "XFRA"
"598" 2022-01-06 "23" 500 0 "XGRE"
"599" 2022-01-06 "24" 518 0 "BSP"
"600" 2022-01-06 "24" 257 0 "XAUS"
"601" 2022-01-06 "24" 2401 0 "XFRA"
"602" 2022-01-06 "24" 0 134.023 "XGRE"
"608" 2022-01-07 "1" 472 0 "BSP"
"609" 2022-01-07 "1" 225 0 "XAUS"
"610" 2022-01-07 "1" 1856.342 0 "XFRA"
"611" 2022-01-07 "1" 285.117 0 "XGRE"
"612" 2022-01-07 "2" 391 0 "BSP"
"613" 2022-01-07 "2" 186 0 "XAUS"
"614" 2022-01-07 "2" 1842 0 "XFRA"
"615" 2022-01-07 "2" 0 92.254 "XGRE"
"616" 2022-01-07 "3" 366 0 "BSP"
"617" 2022-01-07 "3" 174 0 "XAUS"
"618" 2022-01-07 "3" 1724 0 "XFRA"
"619" 2022-01-07 "3" 56.079 0 "XGRE"
"620" 2022-01-07 "4" 374 0 "BSP"
"621" 2022-01-07 "4" 178 0 "XAUS"
"622" 2022-01-07 "4" 1763 0 "XFRA"
"623" 2022-01-07 "4" 173.288 0 "XGRE"
"624" 2022-01-07 "5" 391 0 "BSP"
"625" 2022-01-07 "5" 186 0 "XAUS"
"626" 2022-01-07 "5" 1842 0 "XFRA"
"627" 2022-01-07 "5" 0 130.768 "XGRE"
"628" 2022-01-07 "6" 517 0 "BSP"
"629" 2022-01-07 "6" 245 0 "XAUS"
"630" 2022-01-07 "6" 2381 0 "XFRA"
"631" 2022-01-07 "6" 0 179.917 "XGRE"
"632" 2022-01-07 "7" 620 0 "BSP"
"633" 2022-01-07 "7" 295 0 "XAUS"
"634" 2022-01-07 "7" 2950 0 "XFRA"
"635" 2022-01-07 "7" 0 56.602 "XGRE"
"636" 2022-01-07 "8" 730 0 "BSP"
"637" 2022-01-07 "8" 315 0 "XAUS"
"638" 2022-01-07 "8" 3105 0 "XFRA"
"639" 2022-01-07 "8" 251.161 0 "XGRE"
"640" 2022-01-07 "9" 730 0 "BSP"
"641" 2022-01-07 "9" 315 0 "XAUS"
"642" 2022-01-07 "9" 2959.795 0 "XFRA"
"643" 2022-01-07 "9" 500 0 "XGRE"
"644" 2022-01-07 "10" 730 0 "BSP"
"645" 2022-01-07 "10" 315 0 "XAUS"
"646" 2022-01-07 "10" 2682.294 0 "XFRA"
"647" 2022-01-07 "10" 500 0 "XGRE"
"648" 2022-01-07 "11" 730 0 "BSP"
"649" 2022-01-07 "11" 315 0 "XAUS"
"650" 2022-01-07 "11" 1750.72 0 "XFRA"
"651" 2022-01-07 "11" 453.473 0 "XGRE"
"652" 2022-01-07 "12" 730 0 "BSP"
"653" 2022-01-07 "12" 315 0 "XAUS"
"654" 2022-01-07 "12" 2998.961 0 "XFRA"
"655" 2022-01-07 "12" 0 112.406 "XGRE"
"656" 2022-01-07 "13" 730 0 "BSP"
"657" 2022-01-07 "13" 315 0 "XAUS"
"658" 2022-01-07 "13" 2755.177 0 "XFRA"
"659" 2022-01-07 "13" 0 500 "XGRE"
"660" 2022-01-07 "14" 730 0 "BSP"
"661" 2022-01-07 "14" 315 0 "XAUS"
"662" 2022-01-07 "14" 3105 0 "XFRA"
"663" 2022-01-07 "14" 0 285.562 "XGRE"
"664" 2022-01-07 "15" 730 0 "BSP"
"665" 2022-01-07 "15" 315 0 "XAUS"
"666" 2022-01-07 "15" 3105 0 "XFRA"
"667" 2022-01-07 "15" 0 133.71 "XGRE"
"668" 2022-01-07 "16" 730 0 "BSP"
"669" 2022-01-07 "16" 315 0 "XAUS"
"670" 2022-01-07 "16" 3105 0 "XFRA"
"671" 2022-01-07 "16" 246.433 0 "XGRE"
"672" 2022-01-07 "17" 730 0 "BSP"
"673" 2022-01-07 "17" 315 0 "XAUS"
"674" 2022-01-07 "17" 3105 0 "XFRA"
"675" 2022-01-07 "17" 272.099 0 "XGRE"
"676" 2022-01-07 "18" 730 0 "BSP"
"677" 2022-01-07 "18" 315 0 "XAUS"
"678" 2022-01-07 "18" 3105 0 "XFRA"
"679" 2022-01-07 "18" 342.831 0 "XGRE"
"680" 2022-01-07 "19" 730 0 "BSP"
"681" 2022-01-07 "19" 315 0 "XAUS"
"682" 2022-01-07 "19" 3105 0 "XFRA"
"683" 2022-01-07 "19" 500 0 "XGRE"
"684" 2022-01-07 "20" 730 0 "BSP"
"685" 2022-01-07 "20" 315 0 "XAUS"
"686" 2022-01-07 "20" 3105 0 "XFRA"
"687" 2022-01-07 "20" 500 0 "XGRE"
"688" 2022-01-07 "21" 730 0 "BSP"
"689" 2022-01-07 "21" 315 0 "XAUS"
"690" 2022-01-07 "21" 3105 0 "XFRA"
"691" 2022-01-07 "21" 500 0 "XGRE"
"692" 2022-01-07 "22" 730 0 "BSP"
"693" 2022-01-07 "22" 315 0 "XAUS"
"694" 2022-01-07 "22" 3105 0 "XFRA"
"695" 2022-01-07 "22" 500 0 "XGRE"
"696" 2022-01-07 "23" 730 0 "BSP"
"697" 2022-01-07 "23" 315 0 "XAUS"
"698" 2022-01-07 "23" 3105 0 "XFRA"
"699" 2022-01-07 "23" 106.928 0 "XGRE"
"700" 2022-01-07 "24" 620 0 "BSP"
"701" 2022-01-07 "24" 295 0 "XAUS"
"702" 2022-01-07 "24" 2950 0 "XFRA"
"703" 2022-01-07 "24" 0 169.509 "XGRE"
"709" 2022-01-08 "1" 644 0 "BSP"
"710" 2022-01-08 "1" 303 0 "XAUS"
"711" 2022-01-08 "1" 3065 0 "XFRA"
"712" 2022-01-08 "1" 0 500 "XGRE"
"713" 2022-01-08 "2" 644 0 "BSP"
"714" 2022-01-08 "2" 303 0 "XAUS"
"715" 2022-01-08 "2" 3065 0 "XFRA"
"716" 2022-01-08 "2" 0 500 "XGRE"
"717" 2022-01-08 "3" 644 0 "BSP"
"718" 2022-01-08 "3" 303 0 "XAUS"
"719" 2022-01-08 "3" 3065 0 "XFRA"
"720" 2022-01-08 "3" 0 500 "XGRE"
"721" 2022-01-08 "4" 523 0 "BSP"
"722" 2022-01-08 "4" 261 0 "XAUS"
"723" 2022-01-08 "4" 2481 0 "XFRA"
"724" 2022-01-08 "4" 0 117.326 "XGRE"
"725" 2022-01-08 "5" 523 0 "BSP"
"726" 2022-01-08 "5" 261 0 "XAUS"
"727" 2022-01-08 "5" 2481 0 "XFRA"
"728" 2022-01-08 "5" 0 16.02 "XGRE"
"729" 2022-01-08 "6" 523 0 "BSP"
"730" 2022-01-08 "6" 261 0 "XAUS"
"731" 2022-01-08 "6" 2481 0 "XFRA"
"732" 2022-01-08 "6" 0 2.928 "XGRE"
"733" 2022-01-08 "7" 523 0 "BSP"
"734" 2022-01-08 "7" 261 0 "XAUS"
"735" 2022-01-08 "7" 2481 0 "XFRA"
"736" 2022-01-08 "7" 47.97 0 "XGRE"
"737" 2022-01-08 "8" 618 0 "BSP"
"738" 2022-01-08 "8" 280 0 "XAUS"
"739" 2022-01-08 "8" 2622 0 "XFRA"
"740" 2022-01-08 "8" 389.588 0 "XGRE"
"741" 2022-01-08 "9" 618 0 "BSP"
"742" 2022-01-08 "9" 280 0 "XAUS"
"743" 2022-01-08 "9" 2622 0 "XFRA"
"744" 2022-01-08 "9" 403.608 0 "XGRE"
"745" 2022-01-08 "10" 740 0 "BSP"
"746" 2022-01-08 "10" 318 0 "XAUS"
"747" 2022-01-08 "10" 3147 0 "XFRA"
"748" 2022-01-08 "10" 81.839 0 "XGRE"
"749" 2022-01-08 "11" 740 0 "BSP"
"750" 2022-01-08 "11" 318 0 "XAUS"
"751" 2022-01-08 "11" 3147 0 "XFRA"
"752" 2022-01-08 "11" 0 500 "XGRE"
"753" 2022-01-08 "12" 740 0 "BSP"
"754" 2022-01-08 "12" 318 0 "XAUS"
"755" 2022-01-08 "12" 3147 0 "XFRA"
"756" 2022-01-08 "12" 0 500 "XGRE"
"757" 2022-01-08 "13" 730 0 "BSP"
"758" 2022-01-08 "13" 315 0 "XAUS"
"759" 2022-01-08 "13" 3105 0 "XFRA"
"760" 2022-01-08 "13" 0 500 "XGRE"
"761" 2022-01-08 "14" 710 0 "BSP"
"762" 2022-01-08 "14" 306 0 "XAUS"
"763" 2022-01-08 "14" 3017 0 "XFRA"
"764" 2022-01-08 "14" 0 500 "XGRE"
"765" 2022-01-08 "15" 730 0 "BSP"
"766" 2022-01-08 "15" 315 0 "XAUS"
"767" 2022-01-08 "15" 3105 0 "XFRA"
"768" 2022-01-08 "15" 0 500 "XGRE"
"769" 2022-01-08 "16" 740 0 "BSP"
"770" 2022-01-08 "16" 318 0 "XAUS"
"771" 2022-01-08 "16" 3147 0 "XFRA"
"772" 2022-01-08 "16" 0 500 "XGRE"
"773" 2022-01-08 "17" 740 0 "BSP"
"774" 2022-01-08 "17" 318 0 "XAUS"
"775" 2022-01-08 "17" 3147 0 "XFRA"
"776" 2022-01-08 "17" 51.783 0 "XGRE"
"777" 2022-01-08 "18" 740 0 "BSP"
"778" 2022-01-08 "18" 318 0 "XAUS"
"779" 2022-01-08 "18" 3147 0 "XFRA"
"780" 2022-01-08 "18" 228.176 0 "XGRE"
"781" 2022-01-08 "19" 740 0 "BSP"
"782" 2022-01-08 "19" 318 0 "XAUS"
"783" 2022-01-08 "19" 3147 0 "XFRA"
"784" 2022-01-08 "19" 500 0 "XGRE"
"785" 2022-01-08 "20" 740 0 "BSP"
"786" 2022-01-08 "20" 318 0 "XAUS"
"787" 2022-01-08 "20" 3147 0 "XFRA"
"788" 2022-01-08 "20" 500 0 "XGRE"
"789" 2022-01-08 "21" 740 0 "BSP"
"790" 2022-01-08 "21" 318 0 "XAUS"
"791" 2022-01-08 "21" 3147 0 "XFRA"
"792" 2022-01-08 "21" 450.001 0 "XGRE"
"793" 2022-01-08 "22" 738 0 "BSP"
"794" 2022-01-08 "22" 317 0 "XAUS"
"795" 2022-01-08 "22" 3139 0 "XFRA"
"796" 2022-01-08 "22" 217.777 0 "XGRE"
"797" 2022-01-08 "23" 738 0 "BSP"
"798" 2022-01-08 "23" 317 0 "XAUS"
"799" 2022-01-08 "23" 3139 0 "XFRA"
"800" 2022-01-08 "23" 0 293.541 "XGRE"
"801" 2022-01-08 "24" 627 0 "BSP"
"802" 2022-01-08 "24" 298 0 "XAUS"
"803" 2022-01-08 "24" 2985 0 "XFRA"
"804" 2022-01-08 "24" 0 500 "XGRE"
"810" 2022-01-09 "1" 601 0 "BSP"
"811" 2022-01-09 "1" 288 0 "XAUS"
"812" 2022-01-09 "1" 2858 0 "XFRA"
"813" 2022-01-09 "1" 0 500 "XGRE"
"814" 2022-01-09 "2" 547 0 "BSP"
"815" 2022-01-09 "2" 262 0 "XAUS"
"816" 2022-01-09 "2" 2598 0 "XFRA"
"817" 2022-01-09 "2" 0 500 "XGRE"
"818" 2022-01-09 "3" 515 0 "BSP"
"819" 2022-01-09 "3" 243 0 "XAUS"
"820" 2022-01-09 "3" 2443 0 "XFRA"
"821" 2022-01-09 "3" 0 500 "XGRE"
"822" 2022-01-09 "4" 499 0 "BSP"
"823" 2022-01-09 "4" 234 0 "XAUS"
"824" 2022-01-09 "4" 2368 0 "XFRA"
"825" 2022-01-09 "4" 0 352.457 "XGRE"
"826" 2022-01-09 "5" 504 0 "BSP"
"827" 2022-01-09 "5" 235 0 "XAUS"
"828" 2022-01-09 "5" 2387 0 "XFRA"
"829" 2022-01-09 "5" 0 273.499 "XGRE"
"830" 2022-01-09 "6" 541 0 "BSP"
"831" 2022-01-09 "6" 248 0 "XAUS"
"832" 2022-01-09 "6" 2567 0 "XFRA"
"833" 2022-01-09 "6" 0 210.766 "XGRE"
"834" 2022-01-09 "7" 591 0 "BSP"
"835" 2022-01-09 "7" 278 0 "XAUS"
"836" 2022-01-09 "7" 2807 0 "XFRA"
"837" 2022-01-09 "7" 0 141.221 "XGRE"
"838" 2022-01-09 "8" 555.7 0 "BSP"
"839" 2022-01-09 "8" 321 0 "XAUS"
"840" 2022-01-09 "8" 3318 0 "XFRA"
"841" 2022-01-09 "8" 0 107.19 "XGRE"
"842" 2022-01-09 "9" 243.6 0 "BSP"
"843" 2022-01-09 "9" 321 0 "XAUS"
"844" 2022-01-09 "9" 3318 0 "XFRA"
"845" 2022-01-09 "9" 0 58.959 "XGRE"
"846" 2022-01-09 "10" 236.4 0 "BSP"
"847" 2022-01-09 "10" 324 0 "XAUS"
"848" 2022-01-09 "10" 3355 0 "XFRA"
"849" 2022-01-09 "10" 0 150.883 "XGRE"
"850" 2022-01-09 "11" 114.7 0 "BSP"
"851" 2022-01-09 "11" 272 0 "XAUS"
"852" 2022-01-09 "11" 2861 0 "XFRA"
"853" 2022-01-09 "11" 0 500 "XGRE"
"854" 2022-01-09 "12" 157.682 0 "BSP"
"855" 2022-01-09 "12" 235 0 "XAUS"
"856" 2022-01-09 "12" 2510 0 "XFRA"
"857" 2022-01-09 "12" 0 500 "XGRE"
"858" 2022-01-09 "13" 286 0 "BSP"
"859" 2022-01-09 "13" 260 0 "XAUS"
"860" 2022-01-09 "13" 3063 0 "XFRA"
"861" 2022-01-09 "13" 0 500 "XGRE"
"862" 2022-01-09 "14" 0 25.7 "BSP"
"863" 2022-01-09 "14" 235 0 "XAUS"
"864" 2022-01-09 "14" 2875 0 "XFRA"
"865" 2022-01-09 "14" 0 500 "XGRE"
"866" 2022-01-09 "15" 65.6 0 "BSP"
"867" 2022-01-09 "15" 250 0 "XAUS"
"868" 2022-01-09 "15" 2529 0 "XFRA"
"869" 2022-01-09 "15" 0 500 "XGRE"
"870" 2022-01-09 "16" 64.9 0 "BSP"
"871" 2022-01-09 "16" 224 0 "XAUS"
"872" 2022-01-09 "16" 1894 0 "XFRA"
"873" 2022-01-09 "16" 0 290.597 "XGRE"
"874" 2022-01-09 "17" 235.2 0 "BSP"
"875" 2022-01-09 "17" 225 0 "XAUS"
"876" 2022-01-09 "17" 1980 0 "XFRA"
"877" 2022-01-09 "17" 2.784 0 "XGRE"
"878" 2022-01-09 "18" 419 0 "BSP"
"879" 2022-01-09 "18" 225 0 "XAUS"
"880" 2022-01-09 "18" 1980 0 "XFRA"
"881" 2022-01-09 "18" 343.432 0 "XGRE"
"882" 2022-01-09 "19" 546 0 "BSP"
"883" 2022-01-09 "19" 269 0 "XAUS"
"884" 2022-01-09 "19" 2592 0 "XFRA"
"885" 2022-01-09 "19" 286.21 0 "XGRE"
"886" 2022-01-09 "20" 585 0 "BSP"
"887" 2022-01-09 "20" 283 0 "XAUS"
"888" 2022-01-09 "20" 2780 0 "XFRA"
"889" 2022-01-09 "20" 267.428 0 "XGRE"
"890" 2022-01-09 "21" 585 0 "BSP"
"891" 2022-01-09 "21" 283 0 "XAUS"
"892" 2022-01-09 "21" 2780 0 "XFRA"
"893" 2022-01-09 "21" 0 266.915 "XGRE"
"894" 2022-01-09 "22" 578 0 "BSP"
"895" 2022-01-09 "22" 280 0 "XAUS"
"896" 2022-01-09 "22" 2747 0 "XFRA"
"897" 2022-01-09 "22" 67.95 0 "XGRE"
"898" 2022-01-09 "23" 578 0 "BSP"
"899" 2022-01-09 "23" 280 0 "XAUS"
"900" 2022-01-09 "23" 2747 0 "XFRA"
"901" 2022-01-09 "23" 0 25.602 "XGRE"
"902" 2022-01-09 "24" 0 0 "BSP"
"903" 2022-01-09 "24" 280 0 "XAUS"
"904" 2022-01-09 "24" 2548.988 0 "XFRA"
"905" 2022-01-09 "24" 0 500 "XGRE"
"911" 2022-01-10 "1" 502.5 0 "BSP"
"912" 2022-01-10 "1" 318 0 "XAUS"
"913" 2022-01-10 "1" 1709.893 0 "XFRA"
"914" 2022-01-10 "1" 0 349.172 "XGRE"
"915" 2022-01-10 "2" 558.3 0 "BSP"
"916" 2022-01-10 "2" 305 0 "XAUS"
"917" 2022-01-10 "2" 1765.839 0 "XFRA"
"918" 2022-01-10 "2" 0 500 "XGRE"
"919" 2022-01-10 "3" 522 0 "BSP"
"920" 2022-01-10 "3" 197.973 0 "XAUS"
"921" 2022-01-10 "3" 729.684 0 "XFRA"
"922" 2022-01-10 "3" 0 452.139 "XGRE"
"923" 2022-01-10 "4" 492 0 "BSP"
"924" 2022-01-10 "4" 251 0 "XAUS"
"925" 2022-01-10 "4" 1285.903 0 "XFRA"
"926" 2022-01-10 "4" 0 184.286 "XGRE"
"927" 2022-01-10 "5" 492 0 "BSP"
"928" 2022-01-10 "5" 250 0 "XAUS"
"929" 2022-01-10 "5" 2205.431 0 "XFRA"
"930" 2022-01-10 "5" 0 214.912 "XGRE"
"931" 2022-01-10 "6" 533 0 "BSP"
"932" 2022-01-10 "6" 265 0 "XAUS"
"933" 2022-01-10 "6" 2530 0 "XFRA"
"934" 2022-01-10 "6" 0 295.837 "XGRE"
"935" 2022-01-10 "7" 356.5 0 "BSP"
"936" 2022-01-10 "7" 0 0 "XAUS"
"937" 2022-01-10 "7" 1442.918 0 "XFRA"
"938" 2022-01-10 "7" 0 441.696 "XGRE"
"939" 2022-01-10 "8" 694 0 "BSP"
"940" 2022-01-10 "8" 0 0 "XAUS"
"941" 2022-01-10 "8" 817.681 0 "XFRA"
"942" 2022-01-10 "8" 500 0 "XGRE"
"943" 2022-01-10 "9" 694 0 "BSP"
"944" 2022-01-10 "9" 0 0 "XAUS"
"945" 2022-01-10 "9" 712.78 0 "XFRA"
"946" 2022-01-10 "9" 0 77.176 "XGRE"
"947" 2022-01-10 "10" 682 0 "BSP"
"948" 2022-01-10 "10" 0 0 "XAUS"
"949" 2022-01-10 "10" 147.412 0 "XFRA"
"950" 2022-01-10 "10" 0 210.697 "XGRE"
"951" 2022-01-10 "11" 682 0 "BSP"
"952" 2022-01-10 "11" 0 0 "XAUS"
"953" 2022-01-10 "11" 989.302 0 "XFRA"
"954" 2022-01-10 "11" 0 500 "XGRE"
"955" 2022-01-10 "12" 682 0 "BSP"
"956" 2022-01-10 "12" 0 0 "XAUS"
"957" 2022-01-10 "12" 277.292 0 "XFRA"
"958" 2022-01-10 "12" 0 500 "XGRE"
"959" 2022-01-10 "13" 746.1 0 "BSP"
"960" 2022-01-10 "13" 0 0 "XAUS"
"961" 2022-01-10 "13" 154.082 0 "XFRA"
"962" 2022-01-10 "13" 0 500 "XGRE"
"963" 2022-01-10 "14" 690.8 0 "BSP"
"964" 2022-01-10 "14" 0 0 "XAUS"
"965" 2022-01-10 "14" 358.422 0 "XFRA"
"966" 2022-01-10 "14" 0 500 "XGRE"
"967" 2022-01-10 "15" 58.062 0 "BSP"
"968" 2022-01-10 "15" 0 0 "XAUS"
"969" 2022-01-10 "15" 1520.372 0 "XFRA"
"970" 2022-01-10 "15" 0 500 "XGRE"
"971" 2022-01-10 "16" 0 129.568 "BSP"
"972" 2022-01-10 "16" 0 100 "XAUS"
"973" 2022-01-10 "16" 2766 0 "XFRA"
"974" 2022-01-10 "16" 0 500 "XGRE"
"975" 2022-01-10 "17" 0 406 "BSP"
"976" 2022-01-10 "17" 0 100 "XAUS"
"977" 2022-01-10 "17" 2491.348 0 "XFRA"
"978" 2022-01-10 "17" 0 310.499 "XGRE"
"979" 2022-01-10 "18" 0 450.8 "BSP"
"980" 2022-01-10 "18" 0 100 "XAUS"
"981" 2022-01-10 "18" 2024.525 0 "XFRA"
"982" 2022-01-10 "18" 0 404.057 "XGRE"
"983" 2022-01-10 "19" 360.672 0 "BSP"
"984" 2022-01-10 "19" 0 0 "XAUS"
"985" 2022-01-10 "19" 871.026 0 "XFRA"
"986" 2022-01-10 "19" 14.458 0 "XGRE"
"987" 2022-01-10 "20" 610.6 0 "BSP"
"988" 2022-01-10 "20" 0 0 "XAUS"
"989" 2022-01-10 "20" 88.498 0 "XFRA"
"990" 2022-01-10 "20" 361.829 0 "XGRE"
"991" 2022-01-10 "21" 422.025 0 "BSP"
"992" 2022-01-10 "21" 0 0 "XAUS"
"993" 2022-01-10 "21" 184.207 0 "XFRA"
"994" 2022-01-10 "21" 10.583 0 "XGRE"
"995" 2022-01-10 "22" 0 376.714 "BSP"
"996" 2022-01-10 "22" 0 100 "XAUS"
"997" 2022-01-10 "22" 387.758 0 "XFRA"
"998" 2022-01-10 "22" 312.942 0 "XGRE"
"999" 2022-01-10 "23" 460 0 "BSP"
"1000" 2022-01-10 "23" 285 0 "XAUS"
"1001" 2022-01-10 "23" 992.826 0 "XFRA"
"1002" 2022-01-10 "23" 119.181 0 "XGRE"
"1003" 2022-01-10 "24" 529 0 "BSP"
"1004" 2022-01-10 "24" 263 0 "XAUS"
"1005" 2022-01-10 "24" 1844.872 0 "XFRA"
"1006" 2022-01-10 "24" 0 500 "XGRE"
"1012" 2022-01-11 "1" 208.017 0 "BSP"
"1013" 2022-01-11 "1" 0 0 "XAUS"
"1014" 2022-01-11 "1" 0 0 "XFRA"
"1015" 2022-01-11 "1" 0 445.034 "XGRE"
"1016" 2022-01-11 "2" 0 0 "BSP"
"1017" 2022-01-11 "2" 0 0 "XAUS"
"1018" 2022-01-11 "2" 0 191.605 "XFRA"
"1019" 2022-01-11 "2" 0 447.601 "XGRE"
"1020" 2022-01-11 "3" 626.51 0 "BSP"
"1021" 2022-01-11 "3" 0 0 "XAUS"
"1022" 2022-01-11 "3" 0 0 "XFRA"
"1023" 2022-01-11 "3" 0 439.828 "XGRE"
"1024" 2022-01-11 "4" 686 0 "BSP"
"1025" 2022-01-11 "4" 318 0 "XAUS"
"1026" 2022-01-11 "4" 198.765 0 "XFRA"
"1027" 2022-01-11 "4" 0 188.36 "XGRE"
"1028" 2022-01-11 "5" 686 0 "BSP"
"1029" 2022-01-11 "5" 93.442 0 "XAUS"
"1030" 2022-01-11 "5" 423.379 0 "XFRA"
"1031" 2022-01-11 "5" 0 300.253 "XGRE"
"1032" 2022-01-11 "6" 413.117 0 "BSP"
"1033" 2022-01-11 "6" 0 0 "XAUS"
"1034" 2022-01-11 "6" 428.833 0 "XFRA"
"1035" 2022-01-11 "6" 0 500 "XGRE"
"1036" 2022-01-11 "7" 0 680 "BSP"
"1037" 2022-01-11 "7" 0 145 "XAUS"
"1038" 2022-01-11 "7" 1670.915 0 "XFRA"
"1039" 2022-01-11 "7" 0 500 "XGRE"
"1040" 2022-01-11 "8" 0 660 "BSP"
"1041" 2022-01-11 "8" 0 100 "XAUS"
"1042" 2022-01-11 "8" 1081.622 0 "XFRA"
"1043" 2022-01-11 "8" 0 282.598 "XGRE"
"1044" 2022-01-11 "9" 0 573.185 "BSP"
"1045" 2022-01-11 "9" 0 100 "XAUS"
"1046" 2022-01-11 "9" 2097.28 0 "XFRA"
"1047" 2022-01-11 "9" 0 500 "XGRE"
"1048" 2022-01-11 "10" 439.9 0 "BSP"
"1049" 2022-01-11 "10" 307 0 "XAUS"
"1050" 2022-01-11 "10" 981.242 0 "XFRA"
"1051" 2022-01-11 "10" 0 500 "XGRE"
"1052" 2022-01-11 "11" 325.5 0 "BSP"
"1053" 2022-01-11 "11" 307 0 "XAUS"
"1054" 2022-01-11 "11" 470.404 0 "XFRA"
"1055" 2022-01-11 "11" 0 500 "XGRE"
"1056" 2022-01-11 "12" 0 660 "BSP"
"1057" 2022-01-11 "12" 0 100 "XAUS"
"1058" 2022-01-11 "12" 539.925 0 "XFRA"
"1059" 2022-01-11 "12" 0 500 "XGRE"
"1060" 2022-01-11 "13" 0 660 "BSP"
"1061" 2022-01-11 "13" 0 100 "XAUS"
"1062" 2022-01-11 "13" 0 1040 "XFRA"
"1063" 2022-01-11 "13" 0 500 "XGRE"
"1064" 2022-01-11 "14" 0 660 "BSP"
"1065" 2022-01-11 "14" 0 100 "XAUS"
"1066" 2022-01-11 "14" 0 767.441 "XFRA"
"1067" 2022-01-11 "14" 0 500 "XGRE"
"1068" 2022-01-11 "15" 0 597.253 "BSP"
"1069" 2022-01-11 "15" 0 100 "XAUS"
"1070" 2022-01-11 "15" 229.799 0 "XFRA"
"1071" 2022-01-11 "15" 0 500 "XGRE"
"1072" 2022-01-11 "16" 49.2 0 "BSP"
"1073" 2022-01-11 "16" 0 0 "XAUS"
"1074" 2022-01-11 "16" 780.564 0 "XFRA"
"1075" 2022-01-11 "16" 0 500 "XGRE"
"1076" 2022-01-11 "17" 297 0 "BSP"
"1077" 2022-01-11 "17" 0 0 "XAUS"
"1078" 2022-01-11 "17" 507.89 0 "XFRA"
"1079" 2022-01-11 "17" 0 500 "XGRE"
"1080" 2022-01-11 "18" 204 0 "BSP"
"1081" 2022-01-11 "18" 315 0 "XAUS"
"1082" 2022-01-11 "18" 425.453 0 "XFRA"
"1083" 2022-01-11 "18" 0 409.594 "XGRE"
"1084" 2022-01-11 "19" 0 0 "BSP"
"1085" 2022-01-11 "19" 0 0 "XAUS"
"1086" 2022-01-11 "19" 0 181.051 "XFRA"
"1087" 2022-01-11 "19" 0 208.335 "XGRE"
"1088" 2022-01-11 "20" 369.5 0 "BSP"
"1089" 2022-01-11 "20" 20.979 0 "XAUS"
"1090" 2022-01-11 "20" 0 0 "XFRA"
"1091" 2022-01-11 "20" 0 92.485 "XGRE"
"1092" 2022-01-11 "21" 66.515 0 "BSP"
"1093" 2022-01-11 "21" 0 0 "XAUS"
"1094" 2022-01-11 "21" 0 0 "XFRA"
"1095" 2022-01-11 "21" 0 199.646 "XGRE"
"1096" 2022-01-11 "22" 0 660 "BSP"
"1097" 2022-01-11 "22" 0 100 "XAUS"
"1098" 2022-01-11 "22" 52.717 0 "XFRA"
"1099" 2022-01-11 "22" 150.712 0 "XGRE"
"1100" 2022-01-11 "23" 0 471.2 "BSP"
"1101" 2022-01-11 "23" 0 100 "XAUS"
